USAF WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H VSB MW MW MW MW AW AW AW AW W TEMP DEWP SLP ALT STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201506032153 320 6 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 49 1018.3 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506032253 330 5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 49 1018.0 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506032353 320 8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 49 1017.9 30.04 1001.5 68 58 0.00 ***** ***** ***** ** 
727930 24233 201506040000 320 8 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 67 49 1017.9 ***** 1000.9 68 53 ***** ***** ***** ***** ** 
727930 24233 201506040053 290 8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 48 1018.0 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040153 290 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 65 48 1018.0 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040253 300 7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 49 1018.1 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040353 350 6 *** 27 *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 49 1018.5 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040453 010 13 *** 70 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 47 1018.7 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040551 030 11 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 46 ****** 30.07 1002.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201506040553 030 11 *** 70 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 47 1018.7 30.07 1002.5 67 59 0.00 ***** ***** ***** ** 
727930 24233 201506040600 030 11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 59 47 1018.7 ***** 1001.9 67 53 ***** ***** ***** ***** ** 
727930 24233 201506040653 030 9 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 58 47 1018.9 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040753 030 10 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 47 1019.1 30.08 1002.8 68 53 0.00 ***** ***** ***** ** 
727930 24233 201506040759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 68 *** ***** ***** 0.00 ***** 0 
727930 24233 201506040853 030 10 *** 35 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 46 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506040953 020 10 *** 39 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 45 1019.5 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041053 030 8 *** 41 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 45 1019.5 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041153 020 7 *** 39 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1019.6 30.09 1003.1 59 55 0.00 ***** ***** ***** ** 
727930 24233 201506041200 020 7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1019.6 ***** 1002.6 68 55 ***** ***** ***** ***** ** 
727930 24233 201506041253 020 7 *** 60 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 44 1019.8 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041353 010 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 53 44 1020.3 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041453 360 8 *** 55 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 45 1020.9 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041553 340 6 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 46 1021.1 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041653 010 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 63 48 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041753 320 6 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 49 1021.3 30.14 1004.8 66 53 0.00 ***** ***** ***** ** 
727930 24233 201506041800 320 6 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 65 49 1021.3 ***** 1004.3 66 53 ***** ***** ***** ***** ** 
727930 24233 201506041853 300 8 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 50 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506041953 300 7 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 50 1021.1 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506042053 290 10 *** 35 *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 49 1020.7 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506042153 340 11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 48 1020.3 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506042253 990 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 69 48 1020.1 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506042353 320 13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 48 1020.0 30.11 1003.8 73 63 0.00 ***** ***** ***** ** 
727930 24233 201506050000 320 13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 48 1020.0 ***** 1003.3 73 55 ***** ***** ***** ***** ** 
727930 24233 201506050053 320 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 72 48 1020.1 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050153 340 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 71 46 1019.7 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050253 320 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 69 47 1019.8 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050353 330 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 65 45 1020.3 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050453 360 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 62 47 1020.7 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050553 020 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 63 48 1020.8 30.13 1004.5 73 61 0.00 ***** ***** ***** ** 
727930 24233 201506050600 020 9 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 48 1020.8 ***** 1003.9 73 55 ***** ***** ***** ***** ** 
727930 24233 201506050653 360 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 58 49 1021.0 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050753 030 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 61 48 1020.7 30.13 1004.5 73 53 0.00 ***** ***** ***** ** 
727930 24233 201506050759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 73 *** ***** ***** 0.00 ***** 0 
727930 24233 201506050853 030 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 48 1021.0 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506050953 020 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1020.9 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051053 030 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1020.9 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051153 050 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 57 48 1020.9 30.14 1004.8 63 57 0.00 ***** ***** ***** ** 
727930 24233 201506051200 050 5 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 48 1020.9 ***** 1004.3 73 57 ***** ***** ***** ***** ** 
727930 24233 201506051253 060 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 57 48 1021.3 30.15 1005.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051353 040 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 49 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051453 020 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 62 48 1021.1 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051553 360 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 50 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051653 300 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 66 51 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051753 350 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 51 1020.6 30.13 1004.5 70 55 0.00 ***** ***** ***** ** 
727930 24233 201506051800 350 6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 51 1020.6 ***** 1003.9 70 55 ***** ***** ***** ***** ** 
727930 24233 201506051853 350 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 51 1020.1 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506051953 340 14 17 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 76 51 1019.5 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506052053 020 9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 77 49 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506052153 340 16 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 79 48 1018.8 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506052253 340 20 28 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 47 1018.6 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506052353 340 17 25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 47 1018.2 30.05 1001.8 80 70 0.00 ***** ***** ***** ** 
727930 24233 201506060000 340 17 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 47 1018.2 ***** 1001.3 80 57 ***** ***** ***** ***** ** 
727930 24233 201506060053 010 13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 79 48 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060153 350 11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 50 1017.6 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060253 350 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 75 47 1017.5 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060353 350 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 48 1017.6 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060453 010 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 69 47 1017.8 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060553 040 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 68 48 1017.6 30.04 1001.5 80 68 0.00 ***** ***** ***** ** 
727930 24233 201506060600 040 7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 68 48 1017.6 ***** 1000.9 80 57 ***** ***** ***** ***** ** 
727930 24233 201506060653 030 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 66 47 1017.8 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060753 020 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 65 46 1017.6 30.04 1001.5 80 55 0.00 ***** ***** ***** ** 
727930 24233 201506060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 80 *** ***** ***** 0.00 ***** 0 
727930 24233 201506060853 050 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 63 46 1017.8 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506060953 340 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 56 45 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061053 050 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 47 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061153 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1017.8 30.04 1001.5 68 56 0.00 ***** ***** ***** ** 
727930 24233 201506061200 *** 0 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1017.8 ***** 1000.9 80 56 ***** ***** ***** ***** ** 
727930 24233 201506061253 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 57 48 1018.1 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061353 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 50 1018.7 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061453 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 51 1018.7 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061553 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 67 51 1018.6 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061653 280 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 68 52 1018.4 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061753 280 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 72 52 1017.7 30.04 1001.5 72 56 0.00 ***** ***** ***** ** 
727930 24233 201506061800 280 7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 72 52 1017.7 ***** 1000.9 72 56 ***** ***** ***** ***** ** 
727930 24233 201506061853 270 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 74 51 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506061953 290 8 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 77 52 1017.5 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506062053 280 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 80 53 1017.2 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506062153 310 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 82 53 1017.2 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506062253 990 10 20 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 83 52 1016.9 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506062353 340 13 21 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 83 50 1016.3 30.00 1000.1 85 72 0.00 ***** ***** ***** ** 
727930 24233 201506070000 340 13 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 83 50 1016.3 ***** 999.6 85 56 ***** ***** ***** ***** ** 
727930 24233 201506070053 990 7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 84 49 1015.8 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070153 360 9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 82 51 1015.9 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070253 360 7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 80 51 1016.0 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070353 340 8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 75 51 1016.0 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070453 010 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 53 1016.5 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070553 030 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 53 1016.4 30.01 1000.5 85 73 0.00 ***** ***** ***** ** 
727930 24233 201506070600 030 8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 73 53 1016.4 ***** 999.9 85 56 ***** ***** ***** ***** ** 
727930 24233 201506070653 050 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 51 1016.5 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070753 040 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 70 49 1016.7 30.01 1000.5 85 56 0.00 ***** ***** ***** ** 
727930 24233 201506070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 85 *** ***** ***** 0.00 ***** 0 
727930 24233 201506070853 020 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 67 49 1016.5 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506070953 350 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 49 1016.7 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071053 340 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 63 49 1016.9 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071153 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 61 50 1017.4 30.03 1001.1 73 60 0.00 ***** ***** ***** ** 
727930 24233 201506071200 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 50 1017.4 ***** 1000.6 85 60 ***** ***** ***** ***** ** 
727930 24233 201506071253 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 62 51 1017.7 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071353 020 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 66 50 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071453 030 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 67 51 1018.2 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071553 290 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 68 52 1018.2 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071653 280 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 54 1018.1 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071753 300 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 75 53 1017.9 30.05 1001.8 75 60 0.00 ***** ***** ***** ** 
727930 24233 201506071800 300 6 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 75 53 1017.9 ***** 1001.3 75 60 ***** ***** ***** ***** ** 
727930 24233 201506071853 310 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 78 52 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506071953 280 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 80 52 1017.8 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506072053 290 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 82 51 1017.5 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506072153 300 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 85 49 1017.0 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506072253 320 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 86 50 1017.0 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506072353 360 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 87 51 1016.8 30.02 1000.8 87 74 0.00 ***** ***** ***** ** 
727930 24233 201506080000 360 11 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 87 51 1016.8 ***** 1000.3 87 60 ***** ***** ***** ***** ** 
727930 24233 201506080053 350 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 87 51 1016.5 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080153 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 85 51 1016.3 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080253 350 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 83 49 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080353 010 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 79 47 1016.1 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080453 020 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 75 50 1016.5 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080553 030 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 75 49 1016.6 30.01 1000.5 88 75 0.00 ***** ***** ***** ** 
727930 24233 201506080600 030 10 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 75 49 1016.6 ***** 999.9 88 60 ***** ***** ***** ***** ** 
727930 24233 201506080653 030 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 51 1016.8 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080753 030 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 70 50 1016.6 30.01 1000.5 88 60 0.00 ***** ***** ***** ** 
727930 24233 201506080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 88 *** ***** ***** 0.00 ***** 0 
727930 24233 201506080853 350 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 50 1016.7 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506080953 360 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 50 1016.8 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081053 340 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 62 50 1016.7 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081153 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 61 50 1016.8 30.02 1000.8 75 60 0.00 ***** ***** ***** ** 
727930 24233 201506081200 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 50 1016.8 ***** 1000.3 88 60 ***** ***** ***** ***** ** 
727930 24233 201506081253 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 59 52 1016.9 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081353 350 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 52 1017.0 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081453 350 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 66 52 1017.2 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081553 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 69 51 1017.3 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081653 290 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 70 53 1017.1 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081753 290 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 53 1016.8 30.02 1000.8 72 58 0.00 ***** ***** ***** ** 
727930 24233 201506081800 290 7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 72 53 1016.8 ***** 1000.3 75 58 ***** ***** ***** ***** ** 
727930 24233 201506081853 300 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 76 54 1016.6 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506081953 990 6 16 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 80 54 1016.4 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506082053 290 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 80 54 1015.9 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506082153 300 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 82 54 1015.5 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506082253 300 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 85 53 1015.1 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506082353 330 13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 86 50 1014.8 29.96 998.8 87 72 0.00 ***** ***** ***** ** 
727930 24233 201506090000 330 13 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 86 50 1014.8 ***** 998.3 87 60 ***** ***** ***** ***** ** 
727930 24233 201506090053 360 14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 85 48 1014.3 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506090153 360 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 83 49 1014.1 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506090253 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 81 49 1014.0 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506090353 010 14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 34 1014.3 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506090453 030 13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 76 30 1014.3 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201506090553 040 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 74 36 1014.6 29.95 998.4 86 74 0.00 ***** ***** ***** ** 
727930 24233 201506090600 040 7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 74 36 1014.6 ***** 997.9 86 60 ***** ***** ***** ***** ** 
727930 24233 201506090653 040 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 36 1014.8 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
